5.001312732696533203e+00 4.541158676147460938e-03 -1.134703489527105758e-02 2.708045222478513633e-02 8.898612860721290263e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.993064303606446527e-03 -1.221532772717234599e-03 1.493848836958796850e-03 -1.134703489527105758e-02 2.708045222478513633e-02 8.898612860721290263e-02 3.015960637660018706e-02 -6.739032596527105845e-01 2.223373023072966123e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.065640449523925781e+00 6.432771682739257812e-02 -1.117697595702111212e-02 2.708853068754736929e-02 8.902533653868979768e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.922902483960339456e-03 -1.238159587272666439e-03 1.496153374175203041e-03 -1.117697595702111212e-02 2.708853068754736929e-02 8.902533653868979768e-02 2.984919556019776168e-02 -6.743762013475804729e-01 2.160997413754542351e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.129162788391113281e+00 6.352233886718750000e-02 -1.102392291259616033e-02 2.709580130403338102e-02 8.906062367701900184e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.849404004497929611e-03 -1.253365681695309351e-03 1.498471668821281912e-03 -1.102392291259616033e-02 2.709580130403338102e-02 8.906062367701900184e-02 2.956982582543557850e-02 -6.748018488729633502e-01 2.104859365367960783e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.193405151367187500e+00 6.424236297607421875e-02 -1.088617517261370425e-02 2.710234485887079089e-02 8.909238210151528004e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.772896954385022768e-03 -1.267280225103692599e-03 1.500789462075694750e-03 -1.088617517261370425e-02 2.710234485887079089e-02 8.909238210151528004e-02 2.931839306414961085e-02 -6.751849316458079509e-01 2.054335121820037580e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.259870767593383789e+00 6.646561622619628906e-02 -1.076220220662949326e-02 2.710823405822445839e-02 8.912096468356194012e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.693677010238969815e-03 -1.280019553946464949e-03 1.503093983681149607e-03 -1.076220220662949326e-02 2.710823405822445839e-02 8.912096468356194012e-02 2.909210357899224067e-02 -6.755297061413680915e-01 2.008863302626906489e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.323080778121948242e+00 6.321001052856445312e-02 -1.065062653724370423e-02 2.711353433764275914e-02 8.914668900740392588e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.612010474737135546e-03 -1.291688460328735671e-03 1.505373792121145974e-03 -1.065062653724370423e-02 2.711353433764275914e-02 8.914668900740392588e-02 2.888844304235060889e-02 -6.758400031873722513e-01 1.967938665353088576e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.384134054183959961e+00 6.105327606201171875e-02 -1.055020843479649410e-02 2.711830458911923189e-02 8.916984089886172138e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.528137035551606522e-03 -1.302381373906821545e-03 1.507618674014606997e-03 -1.055020843479649410e-02 2.711830458911923189e-02 8.916984089886172138e-02 2.870514855937314133e-02 -6.761192705287759619e-01 1.931106491806652489e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.470047712326049805e+00 8.591365814208984375e-02 -1.045983214259400482e-02 2.712259781544805459e-02 8.919067760117373178e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.442272401274491368e-03 -1.312183367914688051e-03 1.509819439681236867e-03 -1.045983214259400482e-02 2.712259781544805459e-02 8.919067760117373178e-02 2.854018352469341741e-02 -6.763706111360393569e-01 1.897957535614859872e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.536636114120483398e+00 6.658840179443359375e-02 -1.037849347961176429e-02 2.712646171914399537e-02 8.920943063325453837e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.354610665807464299e-03 -1.321171065634126280e-03 1.511967835415921032e-03 -1.037849347961176429e-02 2.712646171914399537e-02 8.920943063325453837e-02 2.839171499348166691e-02 -6.765968176825764013e-01 1.868123475042246517e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.604019403457641602e+00 6.738328933715820312e-02 -1.030528868292774833e-02 2.712993923247034381e-02 8.922630836212726291e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.265326411822346184e-03 -1.329413529792236766e-03 1.514056470445335851e-03 -1.030528868292774833e-02 2.712993923247034381e-02 8.922630836212726291e-02 2.825809331539109320e-02 -6.768004035744596969e-01 1.841272820526894741e-02 -9.646445512771606445e-03 2.716123685240745544e-02 8.937820792198181152e-02 2.705549821257591248e-02 -6.786326766014099121e-01 1.599616929888725281e-02
5.669159412384033203e+00 6.514000892639160156e-02 -1.082400672186916574e-02 2.710675279873766066e-02 8.909078722874008704e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.113587620892227256e-03 -1.287335492636272616e-03 1.517775535677578320e-03 -1.082400672186916574e-02 2.710675279873766066e-02 8.909078722874008704e-02 2.776479813578279499e-02 -6.773084165865358441e-01 1.904888388807657665e-02 -1.549246907234191895e-02 2.689807489514350891e-02 8.787109702825546265e-02 2.332514151930809021e-02 -6.818805336952209473e-01 2.477428503334522247e-02
5.732347011566162109e+00 6.318759918212890625e-02 -1.075395815863763350e-02 2.717018944541952849e-02 8.907534735512449842e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.011690449089234752e-03 -1.294915168277145905e-03 1.514415533316741756e-03 -1.075395815863763350e-02 2.717018944541952849e-02 8.907534735512449842e-02 2.746657290866272305e-02 -6.820234264922895306e-01 1.810261457975283206e-02 -1.012352108955383301e-02 2.774111926555633545e-02 8.893638849258422852e-02 2.478254586458206177e-02 -7.244585156440734863e-01 9.586190804839134216e-03
5.798826217651367188e+00 6.647920608520507812e-02 -1.122282034124036203e-02 2.720358939487047684e-02 8.889607018630249491e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -8.434934635037372999e-04 -1.256404975413539247e-03 1.512776220268849999e-03 -1.122282034124036203e-02 2.720358939487047684e-02 8.889607018630249491e-02 2.707390383312371571e-02 -6.820064609640322795e-01 1.879698760642625407e-02 -1.544257998466491699e-02 2.750418893992900848e-02 8.728257566690444946e-02 2.353988215327262878e-02 -6.818537712097167969e-01 2.504634484648704529e-02
5.865993738174438477e+00 6.716752052307128906e-02 -1.105904656021386087e-02 2.732158873842633826e-02 8.881429740548620055e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -7.099297731599176929e-04 -1.271274341596532065e-03 1.504114544391194205e-03 -1.105904656021386087e-02 2.732158873842633826e-02 8.881429740548620055e-02 2.729253060754478419e-02 -6.966890596205129738e-01 2.015705721676961520e-02 -9.585082530975341797e-03 2.838358283042907715e-02 8.807834237813949585e-02 2.926017157733440399e-02 -8.288324475288391113e-01 3.239768370985984802e-02
5.937249898910522461e+00 7.125616073608398438e-02 -1.156236896546414261e-02 2.742413084387609890e-02 8.860005654776534345e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -5.334124636204738614e-04 -1.229204953460257379e-03 1.495957265581176641e-03 -1.156236896546414261e-02 2.742413084387609890e-02 8.860005654776534345e-02 2.785180177214450006e-02 -6.970549675393820088e-01 2.365575977057769383e-02 -1.609227061271667480e-02 2.834700979292392731e-02 8.667188882827758789e-02 3.288524225354194641e-02 -7.003481388092041016e-01 5.514408275485038757e-02
6.005745649337768555e+00 6.849575042724609375e-02 -1.203743073014972367e-02 2.754548755150881129e-02 8.834650487796462393e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -3.418313783607480742e-04 -1.189007036524507982e-03 1.485673785741863139e-03 -1.203743073014972367e-02 2.754548755150881129e-02 8.834650487796462393e-02 2.255198153933322264e-02 -5.406788813384222347e-01 1.768950296542544029e-02 -1.631298661231994629e-02 2.863769792020320892e-02 8.606453984975814819e-02 -2.514640055596828461e-02 8.667058944702148438e-01 -3.600680828094482422e-02
6.078141927719116211e+00 7.239627838134765625e-02 -1.243626582028172292e-02 2.768629644240599985e-02 8.812063966181275798e-02 -2.599999999999999881e-02 4.499999999999999833e-02 8.500000000000000611e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.664790028905039742e-04 -1.155048421513917402e-03 1.473552667359058575e-03 -1.243626582028172292e-02 2.768629644240599985e-02 8.812063966181275798e-02 2.361702100706490268e-02 -5.566616201977593326e-01 2.146636067123561253e-02 -1.602578163146972656e-02 2.895357646048069000e-02 8.608785271644592285e-02 3.320237621665000916e-02 -7.005062699317932129e-01 5.545808002352714539e-02
