5.003242969512939453e+00 9.408712387084960938e-03 -8.302872118188465295e-03 3.041662677727261649e-02 9.456438335923478267e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.653972511655645967e-03 -8.025817962008730466e-04 1.319241521676286230e-03 -2.544287630245040512e-04 -3.611618082903928764e-05 5.936586847543287739e-05 -8.302872118188465295e-03 3.041662677727261649e-02 9.456438335923478267e-02 -3.245318759425495220e-02 7.197237014763113727e-02 -3.792898513764954294e-02 -1.929089426994323730e-02 2.986332587897777557e-02 9.162611514329910278e-02 -1.370555311441421509e-01 8.494541049003601074e-01 -2.243800908327102661e-01
5.066397428512573242e+00 6.315445899963378906e-02 -7.081980767995290499e-03 3.047810465486752718e-02 9.489085760547034953e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.741981949032886300e-03 -8.990474588162887136e-04 1.322184568259130843e-03 -5.128179507309840041e-04 -7.657331647577227866e-05 1.188641740470937596e-04 -7.081980767995290499e-03 3.047810465486752718e-02 9.489085760547034953e-02 -2.083070497760785428e-02 -1.441448926932314967e-02 -1.721219561598435338e-02 3.906041383743286133e-03 3.103140555322170258e-02 9.782912582159042358e-02 8.377163857221603394e-02 -7.918962240219116211e-01 1.692389100790023804e-01
5.132311344146728516e+00 6.591391563415527344e-02 -5.983178552821433183e-03 3.053343474470294680e-02 9.518468442708236110e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.809850824698350492e-03 -9.872752026941556455e-04 1.325828670951356572e-03 -7.742612378424097675e-04 -1.210007005970092805e-04 1.785264642399047967e-04 -5.983178552821433183e-03 3.053343474470294680e-02 9.518468442708236110e-02 -1.037047062262546650e-02 -9.216266274458199959e-02 1.432914953514321729e-03 3.906041383743286133e-03 3.103140555322170258e-02 9.782912582159042358e-02 8.377163857221603394e-02 -7.918962240219116211e-01 1.692389100790023804e-01
5.201578140258789062e+00 6.926679611206054688e-02 -4.994256559164961598e-03 3.058323182555482481e-02 9.544912856653317568e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.859128429753913785e-03 -1.068091557931241317e-03 1.330093132757764708e-03 -1.037922017181335931e-03 -1.690648207039151393e-04 2.383806552140042053e-04 -4.994256559164961598e-03 3.058323182555482481e-02 9.544912856653317568e-02 -9.562597031413152399e-04 -1.621360188723149909e-01 1.821351446606312915e-02 3.906041383743286133e-03 3.103140555322170258e-02 9.782912582159042358e-02 8.377163857221603394e-02 -7.918962240219116211e-01 1.692389100790023804e-01
5.271755218505859375e+00 7.017707824707031250e-02 -4.337769684033072372e-03 3.058018443339269310e-02 9.563001959176348210e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.866726654465427224e-03 -1.124458453714642300e-03 1.338471662212439113e-03 -1.301924716632280087e-03 -2.196654511210740547e-04 2.986118800135639773e-04 -4.337769684033072372e-03 3.058018443339269310e-02 9.563001959176348210e-02 3.597434205858233286e-03 -2.276217644811162066e-01 2.810173986462588536e-02 1.570612192153930664e-03 3.055275790393352509e-02 9.725803881883621216e-02 4.458067938685417175e-02 -8.169934749603271484e-01 1.170957684516906738e-01
5.345362901687622070e+00 7.360768318176269531e-02 -3.746931496414372068e-03 3.057744178044678046e-02 9.579282151447075788e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.862155806144073340e-03 -1.176391381629183488e-03 1.346960281771237980e-03 -1.565721727908763383e-03 -2.726030632943873149e-04 3.592250926932696897e-04 -3.746931496414372068e-03 3.057744178044678046e-02 9.579282151447075788e-02 7.695758723957827306e-03 -2.865589355290373286e-01 3.700114272333236698e-02 1.570612192153930664e-03 3.055275790393352509e-02 9.725803881883621216e-02 4.458067938685417175e-02 -8.169934749603271484e-01 1.170957684516906738e-01
5.419250965118408203e+00 7.388806343078613281e-02 -3.255550333696153025e-03 3.061867849857700941e-02 9.592950549828713203e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.843125942764051950e-03 -1.221227322725999646e-03 1.352185758250413518e-03 -1.828662395333145773e-03 -3.275582928170573142e-04 4.200734518145382850e-04 -3.255550333696153025e-03 3.061867849857700941e-02 9.592950549828713203e-02 1.467348431087448293e-02 -3.393968488151228868e-01 4.842494561341749437e-02 1.166880130767822266e-03 3.098980896174907684e-02 9.715966135263442993e-02 7.747301459312438965e-02 -8.149380683898925781e-01 1.512391716241836548e-01
5.487049341201782227e+00 6.779837608337402344e-02 -2.840022089038085704e-03 3.066363775132083594e-02 9.601898974574540890e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.800286164301971317e-03 -1.260623926272791970e-03 1.357111549761417634e-03 -2.089675272726734465e-03 -3.842863694993329453e-04 4.811434715538020937e-04 -2.840022089038085704e-03 3.066363775132083594e-02 9.601898974574540890e-02 4.393729965718812941e-03 -3.790579746998307131e-01 3.856659427941453583e-02 8.997321128845214844e-04 3.106827102601528168e-02 9.682434797286987305e-02 -8.812405914068222046e-02 -7.360081076622009277e-01 -5.015856772661209106e-02
5.556509971618652344e+00 6.946063041687011719e-02 -1.557588435966186270e-03 3.077155286131486728e-02 9.629967275020720474e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.828045966063797982e-03 -1.367353978688786017e-03 1.357671645234386935e-03 -2.351937341199605153e-03 -4.458172985403282998e-04 5.422386955893494743e-04 -1.557588435966186270e-03 3.077155286131486728e-02 9.629967275020720474e-02 -1.272473423929011346e-03 -4.157251218709609453e-01 3.356260169143032018e-02 9.984314441680908203e-03 3.174278885126113892e-02 9.882581979036331177e-02 -5.226830393075942993e-02 -7.457294464111328125e-01 -1.147333160042762756e-02
5.627084970474243164e+00 7.057499885559082031e-02 -5.195616404042356987e-04 3.089257419757412970e-02 9.649182077727236351e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.811343668224115862e-03 -1.456192382573389668e-03 1.357127869507161440e-03 -2.613447806269690414e-03 -5.113459557561307774e-04 6.033094497171717120e-04 -5.195616404042356987e-04 3.089257419757412970e-02 9.649182077727236351e-02 -7.592171003744896743e-03 -4.487576871889765728e-01 3.040260143345938082e-02 8.822679519653320312e-03 3.198176622390747070e-02 9.822115302085876465e-02 -6.446944922208786011e-02 -7.460507750511169434e-01 1.962599111720919609e-03
5.697538375854492188e+00 7.045340538024902344e-02 -3.447632837139708202e-04 3.098512484716505616e-02 9.641410752965377806e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.682352297401007356e-03 -1.478506769795478321e-03 1.358047307406617769e-03 -2.869153659652735801e-03 -5.778787603969272671e-04 6.644215785504694683e-04 -3.447632837139708202e-04 3.098512484716505616e-02 9.641410752965377806e-02 -2.724688861065414566e-03 -4.883323421875777059e-01 3.900526524126243094e-02 1.228421926498413086e-03 3.181808069348335266e-02 9.571468830108642578e-02 4.108265042304992676e-02 -8.445042371749877930e-01 1.164292395114898682e-01
5.768967390060424805e+00 7.142901420593261719e-02 1.365008874430375567e-03 3.125832641798673150e-02 9.668328921347887905e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.676895105806737882e-03 -1.620869998472264113e-03 1.345854775625538033e-03 -3.124613939414038789e-03 -6.508179103281790893e-04 7.249850434536186721e-04 1.365008874430375567e-03 3.125832641798673150e-02 9.668328921347887905e-02 1.393058452608562578e-05 -5.166252354502804955e-01 4.685982445364932775e-02 1.675295829772949219e-02 3.371714055538177490e-02 9.910592436790466309e-02 2.466150559484958649e-02 -7.712612748146057129e-01 1.175508573651313782e-01
5.840589523315429688e+00 7.162213325500488281e-02 1.777031651461825337e-03 3.144802486608998249e-02 9.662272388055948014e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.541200114466152300e-03 -1.662680352484393600e-03 1.339003895748428190e-03 -3.373967944565015465e-03 -7.256385261899768110e-04 7.852402187622979732e-04 1.777031651461825337e-03 3.144802486608998249e-02 9.662272388055948014e-02 -1.334557806966283613e-03 -5.482314616191501511e-01 4.855824973719484461e-02 5.485236644744873047e-03 3.315531089901924133e-02 9.607763588428497314e-02 -1.347095333039760590e-02 -8.326874971389770508e-01 6.384407728910446167e-02
5.910926342010498047e+00 7.033681869506835938e-02 1.833845941416655965e-03 3.167032825091996295e-02 9.641760978980387642e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.348783811242791009e-03 -1.676433707001857626e-03 1.328818847467977144e-03 -3.614663216070941251e-03 -8.010780430050604400e-04 8.450370668983569512e-04 1.833845941416655965e-03 3.167032825091996295e-02 9.641760978980387642e-02 3.455063439442892636e-03 -5.706706276310784531e-01 5.953755944851488180e-02 2.345174551010131836e-03 3.367105871438980103e-02 9.457158297300338745e-02 4.656165465712547302e-02 -7.726231217384338379e-01 1.583513468503952026e-01
5.985385656356811523e+00 7.445931434631347656e-02 1.114758641891689522e-03 3.187979871457384540e-02 9.600720608726316663e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.089054180056932879e-03 -1.628429205999024076e-03 1.318463756412384304e-03 -3.843670654173503114e-03 -8.743573572750165147e-04 9.043679359369142298e-04 1.114758641891689522e-03 3.187979871457384540e-02 9.600720608726316663e-02 -8.518604275255640262e-03 -5.893919614648792660e-01 4.966475489631400064e-02 -5.357027053833007812e-03 3.376503288745880127e-02 9.231357276439666748e-02 -1.162816137075424194e-01 -7.578839659690856934e-01 -3.919048607349395752e-02
6.055352449417114258e+00 6.996679306030273438e-02 1.024701706802557061e-03 3.216149462245911084e-02 9.571947802151895002e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.872197805451672359e-03 -1.629328755333902179e-03 1.302394884879744252e-03 -4.062919555418828023e-03 -9.476771512650421182e-04 9.629757057565027471e-04 1.024701706802557061e-03 3.216149462245911084e-02 9.571947802151895002e-02 -1.513890356123677450e-02 -6.054628504242873799e-01 4.479462707861607551e-02 2.141892910003662109e-04 3.469675779342651367e-02 9.312992542982101440e-02 -7.472159713506698608e-02 -7.501008510589599609e-01 9.634767193347215652e-04
6.127275943756103516e+00 7.192349433898925781e-02 1.277844767781237010e-03 3.247209946497985750e-02 9.548417239527991207e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.669092584731698511e-03 -1.657038529827611689e-03 1.283760009167278808e-03 -4.273028721731754118e-03 -1.022243885107284710e-03 1.020744906169030299e-03 1.277844767781237010e-03 3.247209946497985750e-02 9.548417239527991207e-02 -1.605545629829375348e-02 -6.278729033106306145e-01 4.808862183831046772e-02 3.556132316589355469e-03 3.526754304766654968e-02 9.336642175912857056e-02 -2.430443093180656433e-02 -8.295633792877197266e-01 7.773457467555999756e-02
6.198351860046386719e+00 7.107591629028320312e-02 9.987032362927250606e-04 3.276946300433315751e-02 9.510935702152036042e-02 -1.899999999999999953e-02 4.800000000000000100e-02 8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.424111391985618112e-03 -1.641901904655489706e-03 1.265071661189055537e-03 -4.472113734371107110e-03 -1.096129470816781769e-03 1.077673130922537697e-03 9.987032362927250606e-04 3.276946300433315751e-02 9.510935702152036042e-02 -1.305729778278060318e-02 -6.466363243729239541e-01 5.650804943748036907e-02 -1.513570547103881836e-03 3.544573485851287842e-02 9.173601865768432617e-02 1.392612885683774948e-02 -8.155071139335632324e-01 1.322828978300094604e-01
